"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-17","6.49",,"0.00",,"0.0","0.0","75","83","67",,"  200","  210",,"15.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-18","9.17",,"0.00",,"0.0","0.0","79","89","71",,"  230","  240",,"15.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-19","7.16",,"0.00",,"0.0","0.0","85","95","77",,"  230","  250",,"16.1","19.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-20","8.05",,"0.03",,"0.0","0.0","87","95","81",,"  230","  210",,"19.9","31.1",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-21","6.71",,"0.00",,"0.0","0.0","85","91","74",,"  300","  270",,"28.0","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-22","10.07",,"0.00",,"0.0","0.0","78","85","70",,"  280","  280",,"19.9","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-23","8.05",,"0.00",,"0.0","0.0","77","83","68",,"  280","  300",,"15.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-24","7.16",,"0.00",,"0.0","0.0","78","86","67",,"  340","  330",,"15.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-25","6.49",,"0.00",,"0.0","0.0","79","90","68",,"  190","  200",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-26","10.51",,"0.00",,"0.0","0.0","80","89","72",,"  210","  230",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-27","6.04",,"0.47",,"0.0","0.0","78","87","71",,"  200","  200",,"14.1","25.1","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-28","5.14",,"0.00",,"0.0","0.0","82","93","75",,"  190","  180",,"13.0","16.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-29","7.16",,"0.00",,"0.0","0.0","84","93","76",,"  200","  200",,"18.1","21.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-30","10.29",,"0.51",,"0.0","0.0","82","91","77",,"  330","  200",,"19.9","25.9","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-07-31","7.38",,"0.00",,"0.0","0.0","81","90","69",,"  270","  270",,"17.0","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-01","10.51",,"0.00",,"0.0","0.0","82","90","75",,"  240","  240",,"21.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-02","6.71",,"0.00",,"0.0","0.0","81","90","69",,"  230","  220",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-03","11.18",,"0.00",,"0.0","0.0","82","93","73",,"  230","  210",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-04","9.62",,"0.01",,"0.0","0.0","83","93","74",,"  260","  270",,"23.0","29.1",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-05","8.95",,"0.00",,"0.0","0.0","82","89","73",,"  270","  270",,"23.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-06","6.49",,"0.08",,"0.0","0.0","79","85","68",,"  180","  230",,"12.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-07","9.17",,"0.00",,"0.0","0.0","78","87","69",,"   90","   30",,"16.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-08","6.71",,"0.00",,"0.0","0.0","76","87","69",,"   40","   30",,"14.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-09","4.70",,"0.00",,"0.0","0.0","77","86","71",,"  170","  160",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-10","8.05",,"0.04",,"0.0","0.0","74","79","69",,"  190","  140",,"15.0","19.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-11","10.51",,"0.72",,"0.0","0.0","75","85","71",,"  190","  200",,"18.1","25.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-12","8.50",,"0.00",,"0.0","0.0","77","85","70",,"  290","  270",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-13","6.26",,"0.00",,"0.0","0.0","76","84","68",,"  300","  320",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-14","6.71",,"0.00",,"0.0","0.0","78","88","65",,"  230","  210",,"13.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-15","7.83",,"0.00",,"0.0","0.0","80","91","69",,"  210","  210",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-16","8.05",,"0.00",,"0.0","0.0","81","93","72",,"  230","  200",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-17","8.50",,"0.00",,"0.0","0.0","83","94","73",,"  190","  240",,"14.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-18","7.61",,"0.00",,"0.0","0.0","81","92","73",,"  190","  170",,"17.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-19","8.50",,"0.00",,"0.0","0.0","82","92","75",,"  190","  200",,"19.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-20","8.95",,"0.13",,"0.0","0.0","81","90","76",,"  170","  170",,"25.1","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-21","9.62",,"0.00",,"0.0","0.0","80","88","73",,"   20","  330",,"17.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-22","9.40",,"0.00",,"0.0","0.0","78","86","68",,"   20","   30",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-23","4.92",,"0.00",,"0.0","0.0","76","87","65",,"  200","  210",,"12.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-24","6.71",,"0.00",,"0.0","0.0","78","89","66",,"  180","  190",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-25","8.50",,"0.00",,"0.0","0.0","81","89","72",,"  290","  250",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-26","8.95",,"0.00",,"0.0","0.0","76","83","68",,"  290","  280",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-27","8.50",,"0.00",,"0.0","0.0","74","81","64",,"  320","  350",,"16.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-28","4.92",,"0.00",,"0.0","0.0","74","85","63",,"  340","  340",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-29","7.38",,"0.00",,"0.0","0.0","76","87","64",,"  240","  240",,"16.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-30","9.84",,"0.00",,"0.0","0.0","79","91","70",,"  220","  220",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-08-31","10.51",,"0.00","    0","0.0","0.0","82","90","76","    0","  230",,,"14.1",,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-01","5.37",,"0.00",,"0.0","0.0","83","95","73",,"   90","  120",,"15.0","19.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-02","5.82",,"0.00",,"0.0","0.0","81","93","73",,"  270","  230",,"14.1","19.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-03","5.82",,"0.00",,"0.0","0.0","84","96","74",,"  330","   10",,"17.0","23.9",,,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-04","9.62",,"0.00",,"0.0","0.0","83","93","73",,"   80","   80",,"21.0","23.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-05","8.28",,"0.00",,"0.0","0.0","78","88","67",,"   40","   40",,"15.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-06","4.25",,"0.00",,"0.0","0.0","75","88","63",,"  220","  220",,"13.0","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-07","6.93",,"0.00",,"0.0","0.0","78","90","69",,"  210","  210",,"14.1","25.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-08","8.50",,"0.00",,"0.0","0.0","81","94","72",,"  210","  230",,"17.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-09","8.95",,"0.00",,"0.0","0.0","82","93","75",,"  250","  250",,"18.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-10","7.83",,"4.76",,"0.0","0.0","77","81","70",,"  360","   20",,"17.0","25.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-11","8.50",,"0.01",,"0.0","0.0","74","83","68",,"   10","  360",,"16.1","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-12","7.83",,"0.02",,"0.0","0.0","73","78","68",,"  130","  130",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-13","9.62",,"0.00",,"0.0","0.0","68","72","60",,"  300","  320",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-14","11.63",,"0.00",,"0.0","0.0","66","77","56",,"  310","  310",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-15","5.14",,"0.00",,"0.0","0.0","71","83","58",,"  290","  330",,"12.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-16","3.80",,"0.00",,"0.0","0.0","74","87","63",,"  230","  200",,"10.1","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-17","5.14",,"0.00",,"0.0","0.0","75","86","64",,"  190","  210",,"12.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-18","4.47",,"0.00",,"0.0","0.0","74","84","63",,"  190","  200",,"14.1","18.1",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-19","6.49",,"0.00",,"0.0","0.0","74","85","66",,"  190","  190",,"14.1","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-20","11.86",,"0.00",,"0.0","0.0","74","80","65",,"   10","   10",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-21","10.51",,"0.00",,"0.0","0.0","67","74","60",,"   90","   40",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-22","9.84",,"0.00",,"0.0","0.0","67","75","63",,"   40","  360",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-23","6.71",,"0.00",,"0.0","0.0","69","80","59",,"   40","   20",,"15.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-24","7.16",,"0.00",,"0.0","0.0","69","82","57",,"   40","   20",,"15.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-25","11.41",,"0.00",,"0.0","0.0","69","78","64",,"   90","   90",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-26","12.30",,"0.00",,"0.0","0.0","66","72","61",,"   80","   80",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-27","10.07",,"0.00",,"0.0","0.0","64","71","60",,"   80","   80",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-28","5.82",,"0.00",,"0.0","0.0","71","83","65",,"   80","   30",,"10.1","16.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-29","6.04",,"1.21",,"0.0","0.0","75","85","68",,"  130","  130",,"17.0","21.9","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-09-30","12.75",,"0.27",,"0.0","0.0","76","82","65",,"   10","  360",,"21.0","29.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-01","16.33",,"0.49",,"0.0","0.0","62","65","57",,"   20","   30",,"23.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-02","22.82",,"1.80",,"0.0","0.0","54","57","50",,"   40","   40",,"32.0","45.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-03","19.01",,"0.01",,"0.0","0.0","53","57","49",,"   40","   40",,"25.9","35.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-04","14.76",,"0.00",,"0.0","0.0","57","63","55",,"   50","   50",,"23.9","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-05","9.84",,"0.00",,"0.0","0.0","59","69","51",,"   30","   30",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-06","5.37",,"0.00",,"0.0","0.0","62","75","51",,"   20","  330",,"10.1","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-07","6.26",,"0.00",,"0.0","0.0","66","75","59",,"  340","  330",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-08","3.36",,"0.00",,"0.0","0.0","66","76","57",,"  200","  200",,"13.0","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-09","9.62",,"0.29",,"0.0","0.0","67","80","60",,"  310","  320",,"30.0","36.9",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-10","8.05",,"0.00",,"0.0","0.0","61","66","52",,"  350","  350",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-11","5.14",,"0.00",,"0.0","0.0","58","70","47",,"  250","  210",,"12.1","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-12","5.59",,"0.00",,"0.0","0.0","62","76","51",,"  180","  200",,"14.1","19.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-13","8.50",,"0.00",,"0.0","0.0","66","76","59",,"  240","  250",,"19.9","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-14","10.51",,"0.00",,"0.0","0.0","64","68","57",,"  280","  270",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-15","9.17",,"0.00",,"0.0","0.0","60","66","52",,"  280","  270",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-16","9.40",,"0.00",,"0.0","0.0","58","66","50",,"  290","  340",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-17","10.74",,"0.00",,"0.0","0.0","52","57","45",,"  320","  300",,"21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-18","8.95",,"0.00",,"0.0","0.0","46","53","38",,"  270","  280",,"23.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-19","8.05",,"0.00",,"0.0","0.0","43","55","35",,"  230","  230",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-20","12.53",,"0.00",,"0.0","0.0","55","71","47",,"  240","  230",,"21.0","23.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-21","6.04",,"0.00",,"0.0","0.0","61","76","50",,"  260","  230",,"10.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-22","8.50",,"0.00",,"0.0","0.0","62","77","50",,"  230","  210",,"18.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-23","10.07",,"0.00",,"0.0","0.0","61","65","48",,"  340","  330",,"19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-24","6.71",,"0.00",,"0.0","0.0","53","64","43",,"  150","  160",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-25","10.51",,"0.00",,"0.0","0.0","61","71","52",,"  340","  340",,"21.9","32.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-26","5.37",,"0.00",,"0.0","0.0","54","60","45",,"   10","   10",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-27","8.05",,"0.00",,"0.0","0.0","51","62","42",,"   70","   70",,"16.1","21.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-28","14.54",,"0.58",,"0.0","0.0","60","72","54",,"  180","  160",,"29.1","38.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-29","12.30",,"0.59",,"0.0","0.0","68","72","58",,"  250","  250",,"29.1","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-30","10.07",,"0.00",,"0.0","0.0","56","60","45",,"  330","  320",,"21.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-31","5.37",,"0.00",,"0.0","0.0","50","58","40",,"  190","  190",,"12.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-01","10.51",,"0.00",,"0.0","0.0","58","65","52",,"  240","  220",,"19.9","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-02","1.79",,"0.00",,"0.0","0.0","59","65","50",,"  230","  220",,"6.9","12.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-03","3.36",,"0.00",,"0.0","0.0","58","76","46",,"  230","  220",,"8.9","18.1",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-04","3.80",,"0.00",,"0.0","0.0","62","80","49",,"  240","  210",,"12.1","16.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-05","4.03",,"0.10",,"0.0","0.0","62","69","56",,"  220","  220",,"14.1","18.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-06","10.07",,"0.02",,"0.0","0.0","69","77","66",,"  220","  210",,"23.0","30.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-07","8.28",,"0.01",,"0.0","0.0","65","69","54",,"  320","  330",,"19.9","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-08","6.26",,"0.00",,"0.0","0.0","54","59","44",,"  320","  320",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-09","3.58",,"0.00",,"0.0","0.0","50","61","39",,"   60","   50",,"12.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-10","11.86",,"0.65",,"0.0","0.0","58","62","54",,"   80","   90",,"21.0","29.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-11","10.51",,"0.01",,"0.0","0.0","58","65","54",,"  330","  330",,"19.9","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-12","7.38",,"0.13",,"0.0","0.0","55","61","49",,"  280","  270",,"23.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-13","15.88",,"0.00",,"0.0","0.0","56","59","48",,"  280","  280",,"33.1","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-14","13.42",,"0.00",,"0.0","0.0","49","51","40",,"  320","  330",,"29.1","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-15","10.51",,"0.00",,"0.0","0.0","48","61","37",,"  230","  230",,"19.9","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-16","6.71",,"0.00",,"0.0","0.0","56","70","44",,"  300","  290",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-17","9.17",,"0.00",,"0.0","0.0","52","57","42",,"   80","   50",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-18","7.61",,"0.00",,"0.0","0.0","50","63","41",,"  110","  120",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-19","9.62",,"0.82",,"0.0","0.0","62","67","54",,"  180","  180",,"23.0","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-20","11.18",,"0.00",,"0.0","0.0","57","64","42",,"  330","  320",,"23.9","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-21","8.05",,"0.00",,"0.0","0.0","47","56","39",,"   50","   50",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-22","12.53",,"0.00",,"0.0","0.0","49","53","40",,"  320","  330",,"21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-23","12.30",,"0.00",,"0.0","0.0","40","43","34",,"  320","  320",,"23.0","32.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-24","5.82",,"0.00",,"0.0","0.0","41","50","33",,"  290","  230",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-25","4.70",,"0.00",,"0.0","0.0","44","55","33",,"  130","  130",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-26","2.24",,"0.00",,"0.0","0.0","47","64","37",,"  240","  260",,"10.1","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-27","5.59",,"0.00",,"0.0","0.0","51","66","40",,"  240","  240",,"14.1","16.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-28","5.37",,"0.01",,"0.0","0.0","55","62","48",,"   10","   10",,"16.1","19.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-29","7.61",,"0.12",,"0.0","0.0","48","51","40",,"   40","   30",,"19.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-30","11.63",,"0.02",,"0.0","0.0","42","47","36",,"   30","   40",,"21.0","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-01","7.16",,"0.70",,"0.0","0.0","51","56","45",,"  100","   40",,"12.1","18.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-02","6.26",,"0.16",,"0.0","0.0","55","60","52",,"  270","  290",,"21.9","29.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-03","14.09",,"0.00",,"0.0","0.0","51","56","40",,"  270","  290",,"28.0","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-04","7.61",,"0.00",,"0.0","0.0","46","52","39",,"  320","  310",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-05","3.58",,"0.00",,"0.0","0.0","44","51","36",,"  350","  350",,"10.1","14.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-06","4.03",,"0.00",,"0.0","0.0","42","53","32",,"  240","  250",,"8.9","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-07","4.47",,"0.00",,"0.0","0.0","44","57","35",,"  340","  220",,"12.1","16.1","    1",,,,,,"    1",
